name,image_src,url,table_check
รศ. พญ.กุลภา ศรีสวัสดิ์,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587713911_%E0%B8%A3%E0%B8%A8.%E0%B8%9E%E0%B8%8D.%E0%B8%81%E0%B8%B8%E0%B8%A5%E0%B8%A0%E0%B8%B2_%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%A7%E0%B8%B1%E0%B8%AA%E0%B8%94%E0%B8%B4%E0%B9%8C.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=335,"พุธ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
พญ.กุศรินทร์ งาธนดิลก,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587711979_%E0%B8%9E%E0%B8%8D.%E0%B8%81%E0%B8%B8%E0%B8%A8%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C_%E0%B8%87%E0%B8%B2%E0%B8%98%E0%B8%99%E0%B8%94%E0%B8%B4%E0%B8%A5%E0%B8%81.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=665,
ผศ. พญ.กุสุมา ไชยสูตร,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1612147799_Kusuma.chai.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=524,"พฤหัสบดี 16:00 - 18:30 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. นพ.เกรียงไกร ตันติวงศ์โกสีย์,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587707703_%E0%B8%9C%E0%B8%A8.%E0%B8%99%E0%B8%9E.%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%84%E0%B8%81%E0%B8%A3_%E0%B8%95%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B9%8C%E0%B9%82%E0%B8%81%E0%B8%AA%E0%B8%B5%E0%B8%A2%E0%B9%8C.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=257,
ศ.ดร. นพ.เกรียงศักดิ์ วารีแสงทิพย์,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587702784_%E0%B8%A8.%E0%B8%94%E0%B8%A3.%E0%B8%99%E0%B8%9E.%E0%B9%80%E0%B8%81%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%A8%E0%B8%B1%E0%B8%81%E0%B8%94%E0%B8%B4%E0%B9%8C_%E0%B8%A7%E0%B8%B2%E0%B8%A3%E0%B8%B5%E0%B9%81%E0%B8%AA%E0%B8%87%E0%B8%97%E0%B8%B4%E0%B8%9E%E0%B8%A2%E0%B9%8C.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=171,"จันทร์ 10:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 เสาร์ 14:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. นพ.เกียรติศักดิ์ หงษ์คู,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587710699_Logo.png,https://www.siphhospital.com/th/medical-services/doctor-biography?id=677,"พฤหัสบดี 17:00 - 20:00 น. สัปดาห์ที่ 1,2,3,4,5"
ทพญ.แขขวัญ มณีไพโรจน์,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1588042723_%E0%B8%97%E0%B8%9E%E0%B8%8D.%E0%B9%81%E0%B8%82%E0%B8%82%E0%B8%A7%E0%B8%B1%E0%B8%8D_%E0%B8%A1%E0%B8%93%E0%B8%B5%E0%B9%84%E0%B8%9E%E0%B9%82%E0%B8%A3%E0%B8%88%E0%B8%99%E0%B9%8C.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=407,"พุธ 16:30 - 19:30 น. สัปดาห์ที่ 1,2,3,4,5"
พญ.คงกช วงศ์ไกรศรี,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1700561973_%E0%B8%9E%E0%B8%8D.-%E0%B8%84%E0%B8%87%E0%B8%81%E0%B8%8A-%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B9%8C%E0%B9%84%E0%B8%81%E0%B8%A3%E0%B8%A8%E0%B8%A3%E0%B8%B5_%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%A1%E0%B8%B0%E0%B9%80%E0%B8%A3%E0%B9%87%E0%B8%87_web.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=1251,"อาทิตย์ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
พญ.คริษฐา ศุภนิมิตอมร,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1689144318_%E0%B8%9E%E0%B8%8D._%E0%B8%84%E0%B8%A3%E0%B8%B4%E0%B8%A9%E0%B8%90%E0%B8%B2_%E0%B8%A8%E0%B8%B8%E0%B8%A0%E0%B8%99%E0%B8%B4%E0%B8%A1%E0%B8%B4%E0%B8%95%E0%B8%AD%E0%B8%A1%E0%B8%A3_%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B9%80%E0%B8%A7%E0%B8%8A%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C_%E0%B8%AD%E0%B8%B2%E0%B8%A2%E0%B8%B8%E0%B8%A3%E0%B8%81%E0%B8%A3%E0%B8%A3%E0%B8%A1.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=1219,"จันทร์ 17:00 - 20:00 น. สัปดาห์ที่ 1,2,3,4,5"
พญ.แคทลียา บัณฑิต,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1588042217_%E0%B8%9E%E0%B8%8D._%E0%B9%81%E0%B8%84%E0%B8%97%E0%B8%A5%E0%B8%B5%E0%B8%A2%E0%B8%B2_%E0%B8%9A%E0%B8%B1%E0%B8%93%E0%B8%91%E0%B8%B4%E0%B8%95.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=399,"จันทร์ 09:00 - 10:00 น. สัปดาห์ที่ 1,2,3,4,5 10:20 - 11:40 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 14:40 น. สัปดาห์ที่ 1,2,3,4,5 15:20 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 พุธ 09:00 - 10:00 น. สัปดาห์ที่ 1,2,3,4,5 10:20 - 11:40 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 14:40 น. สัปดาห์ที่ 1,2,3,4,5 15:20 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 พฤหัสบดี 09:00 - 10:00 น. สัปดาห์ที่ 1,2,3,4,5 10:20 - 11:40 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 14:40 น. สัปดาห์ที่ 1,2,3,4,5 15:20 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 ศุกร์ 09:00 - 10:00 น. สัปดาห์ที่ 1,2,3,4,5 10:20 - 11:40 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 14:40 น. สัปดาห์ที่ 1,2,3,4,5 15:20 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 เสาร์ 09:00 - 10:00 น. สัปดาห์ที่ 1,2,3,4,5 10:20 - 11:40 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 14:40 น. สัปดาห์ที่ 1,2,3,4,5 15:20 - 11:30 น. สัปดาห์ที่ 5 15:20 - 16:00 น. สัปดาห์ที่ 1,2,3,4"
ศ. พญ.งามแข เรืองวรเวทย์,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587630445_%E0%B8%A3%E0%B8%A8.%E0%B8%9E%E0%B8%8D.%E0%B8%87%E0%B8%B2%E0%B8%A1%E0%B9%81%E0%B8%82_%E0%B9%80%E0%B8%A3%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B8%A7%E0%B8%A3%E0%B9%80%E0%B8%A7%E0%B8%97%E0%B8%A2%E0%B9%8C.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=20,"อังคาร 16:00 - 18:55 น. สัปดาห์ที่ 2,4,5 พฤหัสบดี 13:00 - 16:02 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. นพ.จงดี อาวเจนพงษ์,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587700545_%E0%B8%A3%E0%B8%A8.%E0%B8%99%E0%B8%9E.%E0%B8%88%E0%B8%87%E0%B8%94%E0%B8%B5_%E0%B8%AD%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%88%E0%B8%99%E0%B8%9E%E0%B8%87%E0%B8%A9%E0%B9%8C.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=138,"พุธ 10:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. นพ.จตุพร ศิริกุล,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587704032_%E0%B8%9C%E0%B8%A8.%E0%B8%99%E0%B8%9E.%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%9E%E0%B8%A3_%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%81%E0%B8%B8%E0%B8%A5.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=191,"ศุกร์ 10:00 - 13:00 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. นพ.จตุพร โชติกวณิชย์,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587704349_%E0%B8%A3%E0%B8%A8.%E0%B8%99%E0%B8%9E.%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%9E%E0%B8%A3_%E0%B9%82%E0%B8%8A%E0%B8%95%E0%B8%B4%E0%B8%81%E0%B8%A7%E0%B8%93%E0%B8%B4%E0%B8%8A%E0%B8%A2%E0%B9%8C.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=198,"อังคาร 12:45 - 15:00 น. สัปดาห์ที่ 1,2,3,4,5 พุธ 16:00 - 16:30 น. สัปดาห์ที่ 1,2,3,4,5 เสาร์ 12:45 - 15:00 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. นพ.จตุรงค์ พรรัตนมณีวงศ์,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587714647_%E0%B8%9C%E0%B8%A8.%E0%B8%99%E0%B8%9E.%E0%B8%88%E0%B8%95%E0%B8%B8%E0%B8%A3%E0%B8%87%E0%B8%84%E0%B9%8C_%E0%B8%9E%E0%B8%A3%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B8%A1%E0%B8%93%E0%B8%B5%E0%B8%A7%E0%B8%87%E0%B8%A8%E0%B9%8C.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=347,"พุธ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4 09:00 - 17:00 น. สัปดาห์ที่ 5"
นพ.จรัน ปภังกรกิจ,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1698641115_%E0%B8%88%E0%B8%A3%E0%B8%B1%E0%B8%99.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=732,"อังคาร 13:00 - 18:00 น. สัปดาห์ที่ 1,2,3,4,5 พฤหัสบดี 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 เสาร์ 13:00 - 18:00 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. พญ.จรัสศรี ฬียาพรรณ,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1590457609_CHARUSSRI_LEEYAPHAN.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=514,"ศุกร์ 09:00 - 12:00 น. สัปดาห์ที่ 1 09:00 - 12:00 น. สัปดาห์ที่ 2,3,4,5 อาทิตย์ 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5"
พญ.จริยา คุณมงคลวุฒิ,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587720487_%E0%B8%9E%E0%B8%8D.%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%B2_%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%A1%E0%B8%87%E0%B8%84%E0%B8%A5%E0%B8%A7%E0%B8%B8%E0%B8%92%E0%B8%B4.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=525,"จันทร์ 08:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 อังคาร 08:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 พฤหัสบดี 08:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 ศุกร์ 08:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 อาทิตย์ 08:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. พญ.จริยา ทะรักษา,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587711303_%E0%B8%9C%E0%B8%A8.%E0%B8%9E%E0%B8%8D.%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%B2_%E0%B8%97%E0%B8%B0%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B8%B2.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=301,"อังคาร 16:00 - 19:00 น. สัปดาห์ที่ 2,3,4,5"
ผศ. พญ.จอมจิตต์ จันทรัศมี,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1608890245_%E0%B8%AD._%E0%B8%9E%E0%B8%8D._%E0%B8%88%E0%B8%AD%E0%B8%A1%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%95%E0%B9%8C_%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A8%E0%B8%A1%E0%B8%B5.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=1178,"พุธ 15:30 - 18:30 น. สัปดาห์ที่ 1,2,3,4,5 พฤหัสบดี 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. พญ.จันจิรา เพชรสุขศิริ,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587692636_%E0%B8%A3%E0%B8%A8.%E0%B8%9E%E0%B8%8D.%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B8%A3%E0%B8%B2_%E0%B9%80%E0%B8%9E%E0%B8%8A%E0%B8%A3%E0%B8%AA%E0%B8%B8%E0%B8%82%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=89,"พุธ 09:30 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
ผศ. พญ.จันทนรัศม์ จันทนยิ่งยง,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587717006_%E0%B8%9C%E0%B8%A8.%E0%B8%9E%E0%B8%8D.%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%99%E0%B8%A3%E0%B8%B1%E0%B8%A8%E0%B8%A1%E0%B9%8C_%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%99%E0%B8%A2%E0%B8%B4%E0%B9%88%E0%B8%87%E0%B8%A2%E0%B8%87.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=566,"พุธ 09:30 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
ผศ. พญ.จันทิมา รองวิริยะพานิช,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1701318034_%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%B4%E0%B8%A1%E0%B8%B2_%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B8%A7%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A2%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B8%8A.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=126,"จันทร์ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
ศ. พญ.จารุพิมพ์ สูงสว่าง,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1588044535_%E0%B8%A8.%E0%B8%9E%E0%B8%8D._%E0%B8%88%E0%B8%B2%E0%B8%A3%E0%B8%B8%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C_%E0%B8%AA%E0%B8%B9%E0%B8%87%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=422,"พฤหัสบดี 16:00 - 19:00 น. สัปดาห์ที่ 1,2,3,4,5"
ผศ. พญ.จารุวรรณ เอกวัลลภ,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587635055_%E0%B8%9C%E0%B8%A8.%E0%B8%9E%E0%B8%8D.%E0%B8%88%E0%B8%B2%E0%B8%A3%E0%B8%B8%E0%B8%A7%E0%B8%A3%E0%B8%A3%E0%B8%93_%E0%B9%80%E0%B8%AD%E0%B8%81%E0%B8%A7%E0%B8%B1%E0%B8%A5%E0%B8%A5%E0%B8%A0.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=77,"ศุกร์ 16:30 - 18:30 น. สัปดาห์ที่ 1,2,3,4,5"
พญ.จิตปภา พงศ์มรกต,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1593059351_Jitphapa.Pong.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=871,"จันทร์ 09:00 - 12:30 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 พุธ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 15:00 น. สัปดาห์ที่ 1,2,3,4,5 พฤหัสบดี 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 ศุกร์ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,5 เสาร์ 08:30 - 12:30 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 อาทิตย์ 08:30 - 12:30 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. พญ.จิตรลัดดา วะศินรัตน์,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587698371_%E0%B8%A3%E0%B8%A8.%E0%B8%9E%E0%B8%8D.%E0%B8%88%E0%B8%B4%E0%B8%95%E0%B8%A3%E0%B8%A5%E0%B8%B1%E0%B8%94%E0%B8%94%E0%B8%B2_%E0%B8%A7%E0%B8%B0%E0%B8%A8%E0%B8%B4%E0%B8%99%E0%B8%A3%E0%B8%B1%E0%B8%95%E0%B8%99%E0%B9%8C.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=127,"อังคาร 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5"
ทพญ.จินดา ลีลารัศมี,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1588040859_%E0%B8%97%E0%B8%9E%E0%B8%8D.%E0%B8%88%E0%B8%B4%E0%B8%99%E0%B8%94%E0%B8%B2_%E0%B8%A5%E0%B8%B5%E0%B8%A5%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%A8%E0%B8%A1%E0%B8%B5.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=398,"จันทร์ 08:30 - 13:00 น. สัปดาห์ที่ 1,2,4,5 08:30 - 15:30 น. สัปดาห์ที่ 3 13:30 - 15:30 น. สัปดาห์ที่ 1,2,4,5 อังคาร 08:30 - 13:00 น. สัปดาห์ที่ 1,2,3,4,5 13:30 - 15:30 น. สัปดาห์ที่ 1,2,3,4,5 พฤหัสบดี 08:30 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5 ศุกร์ 08:30 - 13:00 น. สัปดาห์ที่ 1,3,5 08:30 - 13:00 น. สัปดาห์ที่ 2,4 13:30 - 15:30 น. สัปดาห์ที่ 1,3,5 13:30 - 15:30 น. สัปดาห์ที่ 2,4 เสาร์ 08:30 - 11:30 น. สัปดาห์ที่ 1,2,3,4,5 13:00 - 16:00 น. สัปดาห์ที่ 1,2,3,4,5 16:30 - 19:30 น. สัปดาห์ที่ 1,2,3,4,5"
นพ.จิรภาส ปอแก้ว,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587712130_%E0%B8%99%E0%B8%9E.%E0%B8%88%E0%B8%B4%E0%B8%A3%E0%B8%A0%E0%B8%B2%E0%B8%AA_%E0%B8%9B%E0%B8%AD%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=664,
อ. พญ.จิรวดี ยอดยิ่ง,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1698646580_%E0%B8%88%E0%B8%B4%E0%B8%A3%E0%B8%A7%E0%B8%94%E0%B8%B5.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=531,"พุธ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
ผศ.ดร. นพ.จิรวัฒน์ สว่างศรี,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587710979_%E0%B8%AD.%E0%B8%94%E0%B8%A3.%E0%B8%99%E0%B8%9E._%E0%B8%88%E0%B8%B4%E0%B8%A3%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B9%8C_%E0%B8%AA%E0%B8%A7%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%A8%E0%B8%A3%E0%B8%B5.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=297,"อังคาร 16:30 - 18:30 น. สัปดาห์ที่ 1,2,3,4,5 อาทิตย์ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
รศ. พญ.จิราพร จิตประไพกุลศาล,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1656383068_Jiraporn.Jit.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=425,"พฤหัสบดี 17:00 - 18:30 น. สัปดาห์ที่ 1,2"
รศ. พญ.จิราพร เสตกรณุกุล,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587692660_%E0%B8%9C%E0%B8%A8.%E0%B8%9E%E0%B8%8D.%E0%B8%88%E0%B8%B4%E0%B8%A3%E0%B8%B2%E0%B8%9E%E0%B8%A3_%E0%B9%80%E0%B8%AA%E0%B8%95%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B8%B8%E0%B8%81%E0%B8%B8%E0%B8%A5.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=90,"ศุกร์ 10:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
ศ.คลินิก พญ.จีระสุข จงกลวัฒนา,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587708608_%E0%B8%A3%E0%B8%A8.%E0%B8%9E%E0%B8%8D.%E0%B8%88%E0%B8%B5%E0%B8%A3%E0%B8%B0%E0%B8%AA%E0%B8%B8%E0%B8%82_%E0%B8%88%E0%B8%87%E0%B8%81%E0%B8%A5%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=274,"พุธ 09:15 - 10:15 น. สัปดาห์ที่ 1,2,3,4,5"
พญ.จุฑามาศ เศารยะ,https://www.siphhospital.com/assets/img/no_profile.png,https://www.siphhospital.com/th/medical-services/doctor-biography?id=874,
รศ. นพ.จุลจักร ลิ่มศรีวิไล,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587712286_%E0%B8%9C%E0%B8%A8.%E0%B8%99%E0%B8%9E.%E0%B8%88%E0%B8%B8%E0%B8%A5%E0%B8%88%E0%B8%B1%E0%B8%81%E0%B8%A3_%E0%B8%A5%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%A7%E0%B8%B4%E0%B9%84%E0%B8%A5.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=662,"พฤหัสบดี 16:00 - 19:00 น. สัปดาห์ที่ 1,2,3,4,5 ศุกร์ 09:30 - 12:30 น. สัปดาห์ที่ 1,2,3,4,5 เสาร์ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
ผศ. นพ.เจตน์ ลำยองเสถียร,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587697444_%E0%B8%AD.%E0%B8%99%E0%B8%9E.%E0%B9%80%E0%B8%88%E0%B8%95%E0%B8%99%E0%B9%8C_%E0%B8%A5%E0%B8%B3%E0%B8%A2%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%AA%E0%B8%96%E0%B8%B5%E0%B8%A2%E0%B8%A3.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=107,
รศ. พญ.เจนจิต ฉายะจินดา,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1587713478_%E0%B8%9E%E0%B8%8D.%E0%B9%80%E0%B8%88%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B8%95_%E0%B8%89%E0%B8%B2%E0%B8%A2%E0%B8%B0%E0%B8%88%E0%B8%B4%E0%B8%99%E0%B8%94%E0%B8%B2.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=329,"จันทร์ 09:00 - 12:00 น. สัปดาห์ที่ 1,2,3,4,5"
พญ.เจนจิรา แซ่วอง,https://siph-space.sgp1.digitaloceanspaces.com/uploads%2Fprofile%2F1701339492_%E0%B8%9E%E0%B8%8D._%E0%B9%80%E0%B8%88%E0%B8%99%E0%B8%88%E0%B8%B4%E0%B8%A3%E0%B8%B2_%E0%B9%81%E0%B8%8B%E0%B9%88%E0%B8%A7%E0%B8%AD%E0%B8%87_-_%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%81%E0%B8%B8%E0%B8%A1%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%A7%E0%B8%8A%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C_-_%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%88%E0%B8%B3%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B9%82%E0%B8%A3%E0%B8%84%E0%B8%A0%E0%B8%B9%E0%B8%A1%E0%B8%B4%E0%B9%81%E0%B8%9E%E0%B9%89.jpg,https://www.siphhospital.com/th/medical-services/doctor-biography?id=1252,"ศุกร์ 16:30 - 18:30 น. สัปดาห์ที่ 1,3"
